0	135467	427	211	1.63668
1	136107	427	212	2.32312
2	136748	428	213	3.52138
3	136749	429	213	1.22796
4	136109	429	212	0.774623
5	136110	430	212	1.09574
6	136111	431	212	0.750765
7	136112	432	212	0.420553
8	136113	433	212	2.95123
9	136114	434	212	0.186953
10	135474	434	211	0.1034
11	135475	435	211	0.789788
12	135476	436	211	0.400219
13	135477	437	211	2.13086
14	135478	438	211	0.276422
15	134838	438	210	0.699755
16	134839	439	210	0.88746
17	134840	440	210	0.299357
18	134201	441	209	0.69725
19	134202	442	209	0.39539
20	134203	443	209	0.645595
21	133563	443	208	0.731487
22	133564	444	208	0.487216
23	133565	445	208	0.514747
24	132925	445	207	0.510705
25	132926	446	207	0.868931
26	132927	447	207	1.20801
27	132928	448	207	0.0300742
28	132288	448	206	0.0881427
29	132289	449	206	2.34634
30	132290	450	206	0.127254
31	132291	451	206	1.29517
32	132292	452	206	0.574822
33	131652	452	205	1.69826
34	131653	453	205	1.61344
35	131654	454	205	0.969995
36	131655	455	205	0.323584
37	131656	456	205	2.80775
38	131657	457	205	0.213013
39	131017	457	204	0.974899
40	131018	458	204	1.4112
41	131019	459	204	0.729387
42	131020	460	204	0.386786
43	131021	461	204	1.13265
44	131022	462	204	0.00835755
45	130382	462	203	0.680268
46	130383	463	203	0.490518
47	129743	463	202	0.278129
48	129744	464	202	0.948223
49	129745	465	202	0.634005
50	129105	465	201	0.38873
51	129106	466	201	1.03947
52	128466	466	200	0.41689
53	128467	467	200	0.246485
54	128468	468	200	0.526663
55	127828	468	199	1.55214
56	127829	469	199	0.343842
57	127189	469	198	0.469747
58	127190	470	198	1.2303
59	127191	471	198	0.188917
60	126551	471	197	0.694543
61	126552	472	197	0.557968
62	125912	472	196	0.0425531
63	125913	473	196	0.722946
64	125914	474	196	0.756197
65	125915	475	196	0.0205221
66	125275	475	195	1.01194
67	125276	476	195	1.12699
68	124636	476	194	0.517339
69	124637	477	194	0.923371
70	123998	478	193	0.326792
71	123999	479	193	0.811603
72	124000	480	193	1.1014
73	124001	481	193	0.633639
74	124002	482	193	0.307129
75	124642	482	194	0.491183
76	124643	483	194	0.856904
77	124644	484	194	1.40191
78	124645	485	194	1.48852
79	125285	485	195	0.169859
80	125286	486	195	0.815119
81	125287	487	195	0.279335
82	125288	488	195	0.0225411
83	125928	488	196	1.38698
84	125929	489	196	2.0051
85	125930	490	196	0.887076
86	126571	491	197	1.26488
87	126572	492	197	0.296146
88	126573	493	197	0.13741
89	127213	493	198	0.327711
90	127214	494	198	0.879485
91	127215	495	198	1.42718
92	127216	496	198	0.47305
93	127217	497	198	0.0379893
94	127857	497	199	0.76549
95	127858	498	199	0.709931
96	127859	499	199	1.56448
97	127860	500	199	0.155243
98	128500	500	200	0.0493633
99	128501	501	200	0.26928
100	128502	502	200	0.714646
101	128503	503	200	0.910047
102	128504	504	200	0.0160237
103	127864	504	199	0.00130128
104	127865	505	199	0.533644
105	127866	506	199	0.451059
106	127867	507	199	0.503838
107	127868	508	199	1.33075
108	127869	509	199	1.63025
109	127870	510	199	1.09518
110	127871	511	199	1.968
111	127872	512	199	0.480021
112	127873	513	199	1.99251
113	127874	514	199	1.61687
114	127875	515	199	0.320187
115	127876	516	199	1.33673
116	127877	517	199	0.712932
117	127878	518	199	0.867475
118	127879	519	199	1.12968
119	127880	520	199	1.41672
120	127881	521	199	0.411898
