144	196891	411	307	1.30426
145	196892	412	307	0.440877
146	197533	413	308	0.40427
147	197534	414	308	0.519548
148	197535	415	308	0.839729
149	197536	416	308	3.29256
150	197537	417	308	1.10125
151	197538	418	308	0.115846
152	197539	419	308	0.336782
153	197540	420	308	1.42937
154	197541	421	308	0.172033
155	197542	422	308	0.294783
156	196902	422	307	0.208953
157	196903	423	307	0.822434
158	196904	424	307	0.800136
159	196905	425	307	1.56665
160	196906	426	307	0.184174
161	196907	427	307	1.59963
162	196908	428	307	0.559662
163	196909	429	307	0.0601765
164	196910	430	307	0.70289
165	196911	431	307	0.347284
166	196912	432	307	0.209436
167	196913	433	307	0.934291
168	196914	434	307	0.237375
169	197554	434	308	0.205654
170	197555	435	308	0.306902
171	197556	436	308	0.744128
172	197557	437	308	0.506299
173	197558	438	308	0.0907488
174	198198	438	309	0.464419
175	198199	439	309	0.327741
176	198200	440	309	0.607598
177	198841	441	310	1.55373
178	198842	442	310	0.592238
179	198843	443	310	0.489203
180	199483	443	311	0.0405589
181	199484	444	311	0.0314782
182	199485	445	311	0.437327
183	199486	446	311	0.255985
184	200126	446	312	0.18372
185	200127	447	312	0.707952
186	200128	448	312	1.22646
187	200129	449	312	1.17583
188	200769	449	313	0.776234
189	200770	450	313	0.816761
190	200771	451	313	0.0421377
191	201411	451	314	0.260684
192	201412	452	314	1.14831
193	202052	452	315	0.052932
194	202053	453	315	1.00867
195	202694	454	316	0.381345
196	202695	455	316	0.696496
197	203335	455	317	0.0251986
198	203336	456	317	1.06785
199	203977	457	318	0.180817
200	203978	458	318	0.0749929
201	204618	458	319	0.200076
202	204619	459	319	2.30138
203	205259	459	320	0.0178395
204	205260	460	320	1.43222
205	205261	461	320	0.727276
206	205901	461	321	0.133019
207	205902	462	321	1.88678
208	205903	463	321	0.192406
209	206543	463	322	1.57575
210	206544	464	322	4.7108
211	206545	465	322	0.268252
212	207185	465	323	0.659467
213	207186	466	323	0.382962
214	207187	467	323	0.741176
215	207188	468	323	0.00343102
216	207828	468	324	0.743529
217	207829	469	324	1.52305
218	208470	470	325	3.27283
219	208471	471	325	1.50499
220	208472	472	325	0.288222
221	209112	472	326	0.663618
222	209113	473	326	1.17859
223	209114	474	326	1.28531
224	209754	474	327	0.393595
225	209755	475	327	0.460006
226	209756	476	327	0.336366
227	210396	476	328	0.341214
228	210397	477	328	1.34466
229	210398	478	328	1.80439
230	211039	479	329	1.02603
231	211040	480	329	0.293234
232	211680	480	330	0.421397
233	211681	481	330	0.381461
234	212321	481	331	1.04641
235	212322	482	331	0.0881784
236	212962	482	332	0.300546
237	212963	483	332	0.570512
238	213603	483	333	0.444275
239	213604	484	333	1.23842
240	214244	484	334	1.29736
241	214245	485	334	0.148553
242	214885	485	335	1.1019
243	214886	486	335	0.723046
244	215526	486	336	0.889592
245	216166	486	337	0.946987
246	216167	487	337	0.325526
247	216807	487	338	1.50697
248	217447	487	339	0.571489
249	218087	487	340	0.909884
250	218727	487	341	0.170115
251	218728	488	341	0.295944
252	219368	488	342	1.62079
253	220008	488	343	0.54523
254	220648	488	344	0.469669
255	220649	489	344	0.494827
256	221289	489	345	0.49647
257	221929	489	346	1.7697
258	222569	489	347	0.00303823
259	222570	490	347	0.822468
260	223210	490	348	0.92295
261	223851	491	349	2.09766
262	223852	492	349	0.102413
263	224492	492	350	0.377427
264	224493	493	350	1.95269
265	224494	494	350	0.232803
266	225134	494	351	1.65163
267	225135	495	351	1.19293
268	225775	495	352	0.400503
269	225776	496	352	0.613067
270	225777	497	352	0.10462
271	226417	497	353	0.766731
272	226418	498	353	1.95131
273	227059	499	354	0.58021
274	227060	500	354	1.16503
275	227061	501	354	0.0487566
276	227701	501	355	0.735712
277	227702	502	355	0.201749
278	227703	503	355	0.881735
279	228343	503	356	0.297441
280	228344	504	356	1.10702
281	228345	505	356	0.911386
282	228985	505	357	1.50729
283	228986	506	357	2.65037
284	228987	507	357	0.0528396
285	229627	507	358	0.488865
286	229628	508	358	0.847006
287	230269	509	359	0.222058
288	230270	510	359	1.30656
289	230911	511	360	0.780774
290	230912	512	360	0.591605
291	231552	512	361	0.551914
292	231553	513	361	1.55879
293	232193	513	362	0.442135
294	232194	514	362	0.97901
295	232834	514	363	0.0664429
296	232835	515	363	1.61999
297	232836	516	363	0.148594
298	233476	516	364	0.645052
299	233477	517	364	0.347517
300	234117	517	365	0.609248
301	234118	518	365	0.476495
302	234758	518	366	0.341356
303	234759	519	366	0.140677
304	234760	520	366	0.0663602
305	235400	520	367	2.03448
306	235401	521	367	0.0579538
307	236041	521	368	0.345941
308	236682	522	369	0.596655
309	237322	522	370	0.0965464
310	237323	523	370	0.899877
311	237963	523	371	0.740146
312	238604	524	372	1.78359
313	239244	524	373	0.408196
314	239245	525	373	0.813222
315	239885	525	374	1.06154
316	240526	526	375	3.63701
317	241166	526	376	0.75291
318	241167	527	376	1.61736
319	241807	527	377	0.396091
320	241808	528	377	0.386498
321	242448	528	378	0.583402
322	243088	528	379	0.0664405
323	243089	529	379	0.19327
324	243729	529	380	0.934016
325	243730	530	380	1.41514
326	244370	530	381	1.2914
327	245011	531	382	0.717255
328	245651	531	383	0.286083
329	245652	532	383	0.0179767
330	246292	532	384	0.278194
331	246932	532	385	1.10215
332	247573	533	386	1.09384
333	248213	533	387	1.39972
334	248853	533	388	0.48612
335	248854	534	388	0.487092
336	249494	534	389	0.432883
337	250134	534	390	1.12864
338	250135	535	390	2.36993
339	250775	535	391	1.35637
340	251415	535	392	0.271304
341	251416	536	392	0.466775
342	252056	536	393	1.08979
343	252057	537	393	0.136092
344	252697	537	394	1.5808
345	253337	537	395	0.297163
346	253338	538	395	0.503047
347	253978	538	396	0.634824
348	253979	539	396	0.114069
349	254619	539	397	0.561312
350	254620	540	397	1.85585
351	255260	540	398	0.805598
352	255261	541	398	0.658427
353	255901	541	399	0.715873
354	255902	542	399	0.847041
355	256542	542	400	0.263315
356	256543	543	400	0.706193
357	257183	543	401	0.15644
358	257184	544	401	1.80967
359	257824	544	402	0.202549
360	257825	545	402	1.38248
361	258466	546	403	1.05601
362	258467	547	403	0.813085
363	259107	547	404	0.271987
364	259108	548	404	0.761329
365	259109	549	404	0.36494
366	259749	549	405	0.434121
367	259750	550	405	0.696422
368	260390	550	406	0.231901
369	260391	551	406	1.38621
370	260392	552	406	0.0332693
371	261032	552	407	1.43259
372	261033	553	407	0.163159
373	261034	554	407	1.12259
374	261674	554	408	0.103213
375	261675	555	408	1.21094
376	261676	556	408	0.93335
377	261677	557	408	0.334201
378	262317	557	409	1.40266
379	262318	558	409	1.72096
380	262958	558	410	0.129031
381	262959	559	410	0.887255
382	263600	560	411	1.21241
383	263601	561	411	0.840191
384	264241	561	412	0.276816
385	264242	562	412	1.44799
386	264882	562	413	0.0668313
387	264883	563	413	1.59581
388	265523	563	414	0.33638
389	265524	564	414	1.05968
390	266164	564	415	1.49674
391	266805	565	416	1.08408
392	267445	565	417	0.26803
393	267446	566	417	0.89217
394	268086	566	418	1.77441
395	268087	567	418	0.07067
396	268727	567	419	0.576583
397	269368	568	420	0.658184
398	270008	568	421	0.15037
399	270009	569	421	0.726609
400	270649	569	422	0.389269
401	270650	570	422	2.18018
402	271290	570	423	0.0544578
403	271291	571	423	1.421
404	271932	572	424	0.550454
405	272572	572	425	0.418316
406	272573	573	425	1.46043
407	273213	573	426	0.273878
408	273214	574	426	0.748594
409	273854	574	427	0.305452
410	273855	575	427	0.133001
411	274495	575	428	1.49578
412	275135	575	429	0.531253
413	275776	576	430	0.919039
414	276416	576	431	0.724594
415	277057	577	432	0.461063
416	277697	577	433	2.21896
417	278337	577	434	0.658123
418	278338	578	434	0.479019
419	278978	578	435	1.15503
420	279618	578	436	0.164743
421	279619	579	436	0.360106
422	280259	579	437	1.34702
423	280899	579	438	0.218769
424	280900	580	438	0.661158
425	281540	580	439	1.96263
426	281541	581	439	0.123039
427	282181	581	440	0.299869
428	282821	581	441	0.168727
429	282822	582	441	0.0806645
430	283462	582	442	0.703393
431	283463	583	442	0.0230026
432	284103	583	443	0.739197
433	284743	583	444	0.119387
434	284744	584	444	1.31902
435	285384	584	445	0.701485
436	285385	585	445	0.177502
437	286025	585	446	0.25626
438	286665	585	447	0.169104
439	286666	586	447	1.13825
440	287306	586	448	0.0237464
441	287307	587	448	0.698644
442	287947	587	449	1.09893
443	287948	588	449	0.576905
444	288588	588	450	0.482975
445	288589	589	450	0.720022
446	289229	589	451	2.14899
447	289230	590	451	0.123287
448	289870	590	452	0.308856
449	289871	591	452	0.128409
450	290511	591	453	2.08085
451	290512	592	453	0.205974
452	291152	592	454	0.707071
453	291153	593	454	0.202808
454	291793	593	455	0.850556
455	291794	594	455	0.874974
456	292434	594	456	0.161394
457	292435	595	456	1.81685
458	292436	596	456	0.033866
459	293076	596	457	0.488742
460	293077	597	457	0.774397
461	293717	597	458	0.124344
462	293718	598	458	1.12478
463	293719	599	458	0.711701
464	294359	599	459	1.0254
465	294360	600	459	0.468533
466	295000	600	460	0.45048
467	295001	601	460	1.09202
468	295641	601	461	0.20298
469	295642	602	461	1.04813
470	295643	603	461	0.189696
471	296283	603	462	0.51107
472	296924	604	463	1.6487
473	297564	604	464	0.469806
474	297565	605	464	1.7777
475	298205	605	465	0.202184
476	298206	606	465	0.330977
477	298846	606	466	1.20001
478	298847	607	466	0.732556
479	299487	607	467	2.09846
480	299488	608	467	0.220316
481	300128	608	468	1.03012
482	300129	609	468	0.138116
483	300769	609	469	1.19226
484	301409	609	470	0.0160025
485	301410	610	470	0.8996
486	302050	610	471	0.00424937
487	302051	611	471	0.965235
488	302691	611	472	2.36004
489	303332	612	473	2.83351
490	303972	612	474	0.859267
491	303973	613	474	0.570987
492	304613	613	475	0.871558
493	198844	444	310	0.0837822
494	198203	443	309	0.321743
495	213463	343	333	0.0672164
496	204479	319	319	0.311367
497	205119	319	320	0.0525469
