0	205119	319	320	1.19385
1	205120	320	320	6.62483
2	205121	321	320	1.96892
3	205761	321	321	1.79703
4	206401	321	322	0.860829
5	207042	322	323	2.14952
6	207682	322	324	0.752774
7	208322	322	325	0.29912
8	208323	323	325	0.61542
9	208963	323	326	0.429632
10	208964	324	326	1.21197
11	209604	324	327	0.622185
12	209605	325	327	0.522782
13	210245	325	328	0.85874
14	210246	326	328	0.906078
15	210886	326	329	3.29829
16	210887	327	329	0.202307
17	211527	327	330	2.34779
18	212167	327	331	0.372661
19	212168	328	331	2.26611
20	212808	328	332	1.71229
21	212809	329	332	2.26345
22	213450	330	333	1.19192
23	213451	331	333	0.409158
24	214091	331	334	0.857336
25	214092	332	334	1.89778
26	214093	333	334	1.29269
27	214733	333	335	0.697575
28	214734	334	335	2.36979
29	215375	335	336	0.648002
30	215376	336	336	2.22546
31	215377	337	336	1.01964
32	216017	337	337	0.116787
33	216018	338	337	1.31407
34	216019	339	337	2.55553
35	216020	340	337	2.97901
36	216021	341	337	2.544
37	216022	342	337	5.60295
38	215382	342	336	1.21514
39	215383	343	336	4.22168
40	215384	344	336	2.50179
41	214744	344	335	0.0152844
42	214745	345	335	0.189827
43	214105	345	334	0.301457
44	214106	346	334	3.10148
45	214107	347	334	0.122743
46	213467	347	333	0.287189
47	213468	348	333	2.7084
48	214109	349	334	2.27417
49	214110	350	334	0.924083
50	214111	351	334	1.19954
51	214112	352	334	0.948458
52	214752	352	335	0.215367
53	214753	353	335	1.47779
54	214754	354	335	2.42674
55	214755	355	335	0.96758
56	215395	355	336	3.33617
57	215396	356	336	0.909216
58	215397	357	336	2.92893
59	216037	357	337	0.986494
60	216038	358	337	0.380341
61	216678	358	338	0.0473289
62	216679	359	338	2.93033
63	216680	360	338	2.1497
