5621	1	732
0	13	1e+06	90.2425	0	-0.11557	0.0698864	0.00138766
0	328320	0	513	0.641754
1	328321	1	513	0.645365
2	328322	2	513	1.00328
3	328323	3	513	0.78601
4	328324	4	513	0.771532
5	328325	5	513	0.531404
6	328326	6	513	1.3278
7	328327	7	513	1.07277
8	328328	8	513	1.10742
9	328329	9	513	0.72461
10	328330	10	513	0.677505
11	328331	11	513	0.715728
12	328332	12	513	0.296969
13	328333	13	513	0.785911
14	328334	14	513	0.969099
15	328335	15	513	1.0261
16	328336	16	513	0.765859
17	328337	17	513	1.61835
18	328338	18	513	0.045175
19	328339	19	513	0.843752
20	328340	20	513	1.28528
21	328341	21	513	0.388964
22	328342	22	513	0.158659
23	328343	23	513	0.847666
24	328344	24	513	0.653787
25	328345	25	513	0.211083
26	328346	26	513	0.687811
27	328347	27	513	0.969298
28	328348	28	513	1.32395
29	328349	29	513	0.547877
30	328350	30	513	1.94797
31	328351	31	513	0.617808
32	328352	32	513	0.26891
33	328353	33	513	0.506465
34	328354	34	513	0.616079
35	328355	35	513	0.421248
36	328356	36	513	1.10416
37	328357	37	513	0.433811
38	328358	38	513	0.925258
39	328359	39	513	0.139082
40	328360	40	513	0.876146
41	328361	41	513	0.358322
42	328362	42	513	0.287354
43	328363	43	513	0.711591
44	328364	44	513	0.434183
45	328365	45	513	0.556807
46	328366	46	513	3.59326
47	328367	47	513	1.82034
48	328368	48	513	1.2688
49	328369	49	513	0.428971
50	328370	50	513	0.601362
51	328371	51	513	1.15938
52	328372	52	513	0.530172
53	328373	53	513	0.691092
54	328374	54	513	0.997346
55	328375	55	513	0.672681
56	328376	56	513	0.821704
57	328377	57	513	0.447895
58	328378	58	513	0.533139
59	328379	59	513	0.192463
60	328380	60	513	0.986806
61	328381	61	513	1.16475
62	328382	62	513	0.551958
63	328383	63	513	0.583219
64	328384	64	513	0.590667
65	328385	65	513	0.849928
66	328386	66	513	0.853163
67	328387	67	513	0.584186
68	328388	68	513	0.263921
69	328389	69	513	0.455336
70	328390	70	513	0.589093
71	328391	71	513	0.517843
72	328392	72	513	0.61435
73	328393	73	513	0.387483
74	328394	74	513	0.542848
75	328395	75	513	0.0673348
76	328396	76	513	0.86171
77	328397	77	513	1.38951
78	328398	78	513	1.78246
79	328399	79	513	1.32215
80	328400	80	513	0.275945
81	328401	81	513	0.406358
82	328402	82	513	0.91122
83	328403	83	513	1.16143
84	328404	84	513	2.16442
85	328405	85	513	1.23955
86	328406	86	513	1.72362
87	328407	87	513	0.678321
88	328408	88	513	0.416988
89	328409	89	513	0.531134
90	328410	90	513	1.39339
91	328411	91	513	0.393356
92	328412	92	513	1.25409
93	328413	93	513	0.468759
94	328414	94	513	0.808097
95	328415	95	513	2.02066
96	328416	96	513	0.264665
97	328417	97	513	0.0872156
98	328418	98	513	0.874354
99	328419	99	513	0.170443
100	328420	100	513	0.432849
101	328421	101	513	0.432317
102	328422	102	513	1.7183
103	328423	103	513	1.15612
104	328424	104	513	0.491523
105	328425	105	513	0.820374
106	328426	106	513	0.483615
107	328427	107	513	1.02036
108	328428	108	513	0.596725
109	328429	109	513	1.13251
110	328430	110	513	0.983705
111	328431	111	513	0.800139
112	328432	112	513	0.407808
113	328433	113	513	1.3612
114	328434	114	513	0.79072
115	328435	115	513	0.672339
116	328436	116	513	0.0464609
117	328437	117	513	1.96864
118	328438	118	513	0.728402
119	328439	119	513	0.699122
120	328440	120	513	0.182514
121	328441	121	513	0.83669
122	328442	122	513	0.255901
123	328443	123	513	0.633474
124	328444	124	513	2.75526
125	328445	125	513	0.668361
126	328446	126	513	1.02725
127	328447	127	513	0.300204
128	328448	128	513	0.427453
129	328449	129	513	1.0812
130	328450	130	513	0.60351
131	328451	131	513	0.40519
132	328452	132	513	0.512067
133	328453	133	513	1.88048
134	328454	134	513	0.697577
135	328455	135	513	0.576474
136	328456	136	513	0.695314
137	328457	137	513	0.554555
138	328458	138	513	0.563731
139	328459	139	513	0.453811
140	328460	140	513	0.586715
141	328461	141	513	0.309121
142	328462	142	513	0.567192
143	328463	143	513	0.528345
144	328464	144	513	1.42601
145	328465	145	513	0.578733
146	328466	146	513	0.746114
147	328467	147	513	1.13697
148	328468	148	513	0.179624
149	328469	149	513	0.539501
150	328470	150	513	2.86169
151	328471	151	513	0.57568
152	328472	152	513	0.525248
153	328473	153	513	0.455218
154	328474	154	513	1.76098
155	328475	155	513	0.135523
156	328476	156	513	0.209897
157	328477	157	513	0.119811
158	328478	158	513	0.296509
159	328479	159	513	0.703035
160	328480	160	513	0.567604
161	328481	161	513	0.318924
162	328482	162	513	0.478783
163	328483	163	513	1.2383
164	328484	164	513	1.41492
165	328485	165	513	0.304984
166	328486	166	513	0.545969
167	328487	167	513	0.319308
168	328488	168	513	0.856394
169	328489	169	513	0.397762
170	328490	170	513	0.529986
171	328491	171	513	0.274492
172	328492	172	513	1.72863
173	328493	173	513	0.672659
174	328494	174	513	0.360919
175	328495	175	513	1.63321
176	328496	176	513	2.36905
177	328497	177	513	0.0200563
178	328498	178	513	1.23601
179	328499	179	513	0.454682
180	328500	180	513	0.648243
181	328501	181	513	1.12443
182	328502	182	513	0.353842
183	328503	183	513	2.4534
184	328504	184	513	0.486577
185	328505	185	513	0.582821
186	328506	186	513	1.38737
187	328507	187	513	1.4761
188	328508	188	513	1.25807
189	328509	189	513	0.727247
190	328510	190	513	0.911769
191	328511	191	513	0.757313
192	328512	192	513	0.500129
193	328513	193	513	0.578521
194	328514	194	513	3.88294
195	328515	195	513	0.694852
196	328516	196	513	0.527353
197	328517	197	513	0.609819
198	328518	198	513	1.09413
199	328519	199	513	0.189185
200	328520	200	513	1.71351
201	328521	201	513	0.783347
202	328522	202	513	0.455966
203	328523	203	513	1.40332
204	328524	204	513	0.939443
205	328525	205	513	0.198523
206	328526	206	513	0.133698
207	328527	207	513	0.538507
208	328528	208	513	0.326093
209	328529	209	513	1.11997
210	328530	210	513	0.756546
211	328531	211	513	1.64786
212	328532	212	513	1.04271
213	328533	213	513	0.399586
214	328534	214	513	0.518563
215	328535	215	513	0.543381
216	328536	216	513	0.843853
217	328537	217	513	0.75447
218	328538	218	513	0.694765
219	328539	219	513	0.128972
220	328540	220	513	1.61132
221	328541	221	513	0.804009
222	328542	222	513	0.464367
223	328543	223	513	0.908862
224	328544	224	513	0.601609
225	328545	225	513	1.24601
226	328546	226	513	0.618676
227	328547	227	513	0.14531
228	328548	228	513	0.869822
229	328549	229	513	0.900645
